,revision_id,entity_id,entity_label,value_id,change_target,property_id,property_label,old_value,old_value_label,new_value,new_value_label,datatype,action,target,instance_of_main_entity,latest_description,new_value_description,old_value_description,label,subclass_of_main_entity,length_diff_abs,token_count_old,token_count_new,token_overlap,old_in_new,new_in_old,levenshtein_distance,edit_distance_ratio,complete_replacement,structure_similarity,high_token_overlap,full_cosine_similarity,label_cosine_similarity,description_cosine_similarity,new_value_part_of_old_value,old_value_part_of_new_value,new_value_subclass_old_value,old_value_subclass_new_value,new_value_has_parts_old_value,old_value_has_parts_new_value,new_value_located_in_old_value,old_value_located_in_new_value,new_value_is_metaclass_for_old_value,old_value_is_metaclass_for_new_value
297,1930240666,319542,Fürth Central Station,Q319542$c02ecdea-401f-a9e2-7cc1-8df9b05beed5,,81,connecting line,"""Q115035376""",Fürth (Bay) Hbf–Würzburg Hbf railway,"""Q115793142""",Nuremberg Hbf–Fürth (Bay) Hbf railway,wikibase-entityid,UPDATE,PROPERTY_VALUE,"central station, through station","railway halt in the urban district of Fürth, Middle Franconia, Germany","railway line in Middle Franconia, Germany",railway line in Germany,property_value_update,,1,5,5,0.42857142857142855,0,0,17,0.4594594594594595,0,1.0,0,0.9799165,0.8650303,0.8132485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
300,1522265463,171391,list of awards and nominations received by House,Q171391$A3A80F24-B986-4826-BF8F-0EB45FE00DA2,,360,is a list of,"""Q618779""",award,"""Q67325957""",list of awards and nominations,wikibase-entityid,UPDATE,PROPERTY_VALUE,Wikimedia list article,Wikimedia list article,type of Wikimedia list article,something given to a person or a group of people to recognize their merit or excellence,refinement,,25,1,5,0.0,1,0,25,0.8333333333333334,0,0.19999999999999996,0,0.94563943,0.61456555,0.11883249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
306,1157442340,42565,Oggiono,q42565$A216DB0E-EDA3-414A-9EF5-9AF23832EA23,,417,patron saint,"""Q364830""",Sant'Eufemia,"""Q240610""",Euphemia,wikibase-entityid,UPDATE,PROPERTY_VALUE,commune of Italy,Italian comune,Christian virgin and martyr saint,Wikimedia disambiguation page,link_change,,4,1,1,0.0,0,0,7,0.5833333333333334,1,1.0,0,0.9373281,0.34711397,-0.020605117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
310,222512788,310246,Me2day,Q310246$2bbb33b0-4402-fdc6-bde0-081c34c3e68e,,31,instance of,"""Q2715623""",social network,"""Q3220391""",social networking service,wikibase-entityid,UPDATE,PROPERTY_VALUE,"former entity, social networking service",South Korean micro-blogging platform,online platform that facilitates the building of social relations,theoretical concept in sociology,link_change,,11,2,3,0.25,1,0,11,0.44,0,0.6666666666666667,0,0.94562775,0.7700176,0.25632945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
311,862199855,193543,avarice,Q193543$59545aa2-4b3c-e2de-1423-9afe1d9f6019,,31,instance of,"""Q60227""",sin,"""Q166502""",seven deadly sins,wikibase-entityid,UPDATE,PROPERTY_VALUE,"absence, money disorder, seven deadly sins, vice","an inordinate or insatiable longing, especially for wealth, status, and power",set of vices in Christian theology and Western philosophy,transgression against religious commandments or precepts,refinement,"absence, money disorder",14,1,3,0.0,1,0,14,0.8235294117647058,0,0.33333333333333337,0,0.947863,0.58718055,0.40407228,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
329,177863587,92114,Alexander Pagenstecher,Q92114$08182FC2-9C7B-4048-8B66-6C688A41DCD5,,1196,manner of death,"""Q18012374""",hunting accident,"""Q171558""",accident,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,German ophthalmologist (1828–1879),unforeseen event that causes damage to a person or property,type of accident,unrefinement,,8,2,1,0.5,0,1,8,0.5,0,0.5,0,0.9665944,0.6314795,0.56465125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
332,518106390,276480,Ambroise Paré,q276480$CFF6B61B-50B3-433B-8D56-F3DEFAE5BF72,,106,occupation,"""Q39631""",physician,"""Q781850""",barber surgeon,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,French surgeon,historical profession,professional who practices medicine,property_value_update,,5,1,2,0.0,0,0,12,0.8571428571428571,1,0.5,0,0.94005287,0.5079458,0.4312073,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
333,11994972,159,Russia,q159$5C85A62B-2DF6-4344-9B8E-D0E637969CC9,,150,contains the administrative territorial entity,"""Q2469395""",Historical Bashkortostan,"""Q5710""",Bashkortostan,wikibase-entityid,UPDATE,PROPERTY_VALUE,"country, federation, secular state, sovereign state, successor state, transcontinental country",country in Eastern Europe and Northern Asia,federal subject of Russia,Historical area,link_change,,11,2,1,0.5,0,1,11,0.4583333333333333,0,0.5,0,0.9831239,0.8381527,0.1574008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
337,9337152,15674,Kagoshima,q15674$A27C92C0-1EDD-4904-83CE-C5E8F9565191,,190,twinned administrative body,"""Q1249407""",USS Miami,"""Q8652""",Miami,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, city for international conferences and tourism, city of Japan, core city of Japan, jōkamachi, prefectural capital of Japan",capital city of Kagoshima prefecture,"city in Miami-Dade County, Florida, United States",1988 Los Angeles-class submarine,link_change,,4,2,1,0.5,0,1,4,0.4444444444444444,0,0.5,0,0.8148918,0.6879016,0.09982808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
338,74066849,169667,Zeche Aurora,Q169667$B9ECB34A-B44F-43BC-85C2-AA610B9EB9EF,,131,located in the administrative territorial entity,"""Q1198""",North Rhine-Westphalia,"""Q4082""",Hattingen,wikibase-entityid,UPDATE,PROPERTY_VALUE,mine,mine,"town in the district of Ennepe-Ruhr-Kreis, in North Rhine-Westphalia, Germany",state in Germany,refinement,,13,2,1,0.0,0,0,18,0.8181818181818182,1,0.5,0,0.9643767,0.3185716,0.5895701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
340,673365847,5673,Hans Christian Andersen,Q5673$82c29d50-482a-d69e-e41c-57846362cb69,,800,notable work,"""Q11859""",The Little Mermaid,"""Q11870""",Thumbelina,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Danish writer and poet (1805–1875),fairy tale by H. C. Andersen,fairy tale by H. C. Andersen,property_value_update,,8,3,1,0.0,0,0,14,0.7777777777777778,1,0.33333333333333337,0,0.94693816,0.18805923,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
342,138900968,5528,anyon,q5528$65191e12-4837-163c-0376-955e0e4491d4,,279,subclass of,"""Q43116""",elementary particle,"""Q1621273""",particle,wikibase-entityid,UPDATE,PROPERTY_VALUE,,type of particle that occurs only in two-dimensional systems,small localized object in physical sciences,"quantum particle having no known substructure; quark, electron, photon, etc.",unrefinement,quasiparticle,11,2,1,0.5,0,1,11,0.5789473684210527,0,0.5,0,0.9378375,0.792016,0.27790368,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
356,642928359,4769,Anthony Sweijs,Q4769$9496571A-DC72-4FC9-984C-48EBD1F15EAC,,27,country of citizenship,"""Q29999""",Kingdom of the Netherlands,"""Q55""",Netherlands,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Dutch sports shooter (1852-1937),country in Northwestern Europe with territories in the Caribbean,transcontinental sovereign state and constitutional monarchy,refinement,,15,4,1,0.25,0,1,15,0.5769230769230769,0,0.25,0,0.97035277,0.7662656,0.34589273,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
363,410559416,444900,Chris Ferguson,Q444900$7A8BD194-8A5D-4ACF-A28E-7CF30C813312,,735,given name,"""Q339346""",Christopher,"""Q16667312""",Christopher,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American poker player,name: given name and surname,unisex given name,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.9822787,1.0,0.4469184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
365,1016043351,4028,Paul Simon,Q4028$EB7F54A5-17E5-47C0-9E88-31C85FF20080,,1303,instrument,"""Q46185""",bass guitar,"""Q6607""",guitar,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American singer-songwriter (born 1941),fretted string instrument,electric or acoustic bass instrument,unrefinement,,5,2,1,0.5,0,1,5,0.45454545454545453,0,0.5,0,0.972873,0.78026557,0.55874836,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
371,324291592,448731,Region Mittlerer Oberrhein,Q448731$e14988fa-412a-c094-99c3-8907e84b9324,,131,located in the administrative territorial entity,"""Q985""",Baden-Württemberg,"""Q8165""",Karlsruhe Government Region,wikibase-entityid,UPDATE,PROPERTY_VALUE,"administrative territorial entity, regional associations of Baden-Württemberg",planning region of Germany,"administrative subdivision and region of Baden-Württemberg, Germany",state in the southwest of the Federal Republic of Germany,refinement,,10,1,3,0.0,0,0,21,0.7777777777777778,1,0.33333333333333337,0,0.9777072,0.52638495,0.59975314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
382,345312191,146907,Miralem Pjanić,q146907$BC15EE13-8B60-4575-ABAA-D7912E6224E5,,54,member of sports team,"""Q2739""",A.S. Roma,"""Q1422""",Juventus FC,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Bosnian association football player,"association football club in Turin, Italy","association football club in Rome, Italy",property_value_update,,2,2,2,0.0,0,0,11,1.0,1,1.0,0,0.9689921,0.5183265,0.89732635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
389,619688185,38067,Firehole Falls,Q38067$523222A5-E689-43BB-9754-ABDE95FD334B,,4614,drainage basin,"""Q47272171""",Missouri River drainage basin,"""Q47293743""",Madison River basin,wikibase-entityid,UPDATE,PROPERTY_VALUE,waterfall,waterfall on the Firehole River in Yellowstone National Park,,drainage basin of the Missouri River,property_value_update,,10,4,3,0.4,0,0,15,0.5172413793103449,0,0.75,0,0.95014477,0.5200148,0.04050509,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
392,1753518281,166177,Ballon d'Or,Q166177$a387b433-477a-37e1-732f-ea351a6489f7,,1346,winner,"""Q615""",Lionel Messi,"""Q1912""",Karim Benzema,wikibase-entityid,UPDATE,PROPERTY_VALUE,"recurring event, sports award, trophy",annual association football award,French footballer (born 1987),Argentine association football player (born 1987),property_value_update,"recurring event, trophy",1,2,2,0.0,0,0,12,0.9230769230769231,1,1.0,0,0.9745803,0.5810063,0.64545125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,338564352,352,Adolf Hitler,Q352$c4c10e6c-47dd-daaf-5fd9-989568e5ecf8,,106,occupation,"""Q15954665""",antisemitism,"""Q22649""",antisemitism,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,dictator of Germany from 1933 to 1945,"bias, prejudice, or discrimination against Jews",person practicing antisemitism,link_change,,0,1,1,1.0,1,1,0,0.0,0,1.0,0,0.96841663,0.99999994,0.34381673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,1629725330,463521,Dora d'Istria,Q463521$493BF235-AB41-4B21-A03D-9868A8C23885,,735,given name,"""Q987115""",Dora,"""Q1209486""",Elena,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Romanian writer (1828-1888),female given name,female given name,property_value_update,,1,1,1,0.0,0,0,4,0.8,1,1.0,0,0.9844084,0.4097471,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,679554521,439745,Old hydroelectric power plant in Rheinfelden,q439745$FA82F04C-3BFA-4FAC-9812-F55A69E13A9F,,131,located in the administrative territorial entity,"""Q985""",Baden-Württemberg,"""Q16077""",Rheinfelden,wikibase-entityid,UPDATE,PROPERTY_VALUE,hydroelectric power station,power station,"town in Lörrach, Baden-Württemberg, Germany",state in the southwest of the Federal Republic of Germany,refinement,,6,1,1,0.0,0,0,14,0.8235294117647058,1,1.0,0,0.96097815,0.34729344,0.49675226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
447,137910684,55275,Urania Mella Serrano,Q55275$FB2349D3-C1E5-4CF4-B21A-6BF4CD43BD6A,,21,sex or gender,"""Q6581072""",female,"""Q6581097""",male,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"Galician politician, and forerunner of the women's associationism (1899–1945)",to be used in sex or gender (P21) to indicate that the human subject is a male or semantic gender (P10339) to indicate that a word refers to a male person,to be used in sex or gender (P21) to indicate that the human subject is a female or semantic gender (P10339) to indicate that a word refers to a female person,property_value_update,,2,1,1,0.0,0,1,2,0.3333333333333333,0,1.0,0,0.98417926,0.73379314,0.97484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
448,1834542840,167249,Kroppach,Q167249$4606352F-A6EC-41C5-AA67-92B286C38309,,131,located in the administrative territorial entity,"""Q8602""",Westerwaldkreis,"""Q519390""",Hachenburg,wikibase-entityid,UPDATE,PROPERTY_VALUE,"non-urban municipality in Germany, Ortsgemeinde of Rhineland-Palatinate",municipality of Germany,Verbandsgemeinde in Rhineland-Palatinate,"district of Rhineland-Palatinate, Germany",refinement,,5,1,1,0.0,0,0,13,0.8666666666666667,1,1.0,0,0.97915137,0.3301722,0.7595566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
450,7288994,35852,hectare,q35852$DF0D64D1-7147-4AB6-B2C7-250021419A63,,111,measured physical quantity,"""Q3399828""",cadastral area,"""Q11500""",area,wikibase-entityid,UPDATE,PROPERTY_VALUE,"non-SI unit mentioned in and accepted with the SI, SI-accepted non-SI unit, unit of area",metric unit of area,"quantity that expresses the extent of a two-dimensional surface or shape, or planar lamina, in the plane",,unrefinement,,10,2,1,0.5,0,1,10,0.7142857142857143,0,0.5,0,0.97176456,0.5233539,-0.029626952,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
451,166023571,209034,Toluca,Q209034$f1991581-4303-7f7d-06d0-685c10c2449b,,31,instance of,"""Q515""",city,"""Q15284""",municipality,wikibase-entityid,UPDATE,PROPERTY_VALUE,"big city, city, locality of Mexico",city in the capital municipality of Mexico State,administrative division having corporate status and usually powers of self-government or jurisdiction,large human settlement,unrefinement,,8,1,1,0.0,0,0,8,0.6666666666666666,1,1.0,0,0.9732071,0.64268756,0.07073681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,7265183,22575,Nicolas König,q22575$B609D3C3-01CF-4418-957C-9CECD6E11D31,,19,place of birth,"""Q768246""",German frigate Hamburg,"""Q1055""",Hamburg,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,"German actor, voice actor and radio play announcer",city and state in the North of Germany,2002 Sachsen-class frigate,link_change,,15,3,1,0.3333333333333333,0,1,15,0.6818181818181818,0,0.33333333333333337,0,0.94267887,0.7109163,0.108471714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,1486384523,250382,Candela Peña,Q250382$518B2CDB-2876-4315-BD22-79B7819422F3,,735,given name,"""Q43400193""",Candela,"""Q29906090""",María del Pilar,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Spanish actress,female given name,female given name,property_value_update,,8,1,3,0.0,0,0,10,0.6666666666666666,1,0.33333333333333337,0,0.977669,0.26901633,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,1203118832,122549,Shochiku,Q122549$E2F8EE8A-6795-4A74-9B59-482D5AA03772,,1454,legal form,"""Q891723""",public company,"""Q1480166""",kabushiki gaisha,wikibase-entityid,UPDATE,PROPERTY_VALUE,"business, enterprise",Japanese movie studio and production company for kabuki.,company incorporated with limited liability under Japanese law,company that offers its securities for sale to the general public,refinement,,2,2,2,0.0,0,0,14,0.875,1,1.0,0,0.96632046,0.07765256,0.36432865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,106228332,134211,polo,Q134211$5c5da3df-4fd7-a606-cbb2-d05e94f72d83,,279,subclass of,"""Q349""",sport,"""Q216048""",team sport,wikibase-entityid,UPDATE,PROPERTY_VALUE,"equestrian sport, team sport, type of sport, Wikimedia duplicated page",equestrian team sport,type of sport,"forms of recreational activity, usually physical",refinement,"equestrian sport, team sport",5,1,2,0.5,1,0,5,0.5,0,0.5,0,0.9720942,0.8007265,0.56324124,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,899922183,324785,Abu-Yahya Abu-Bakr,Q324785$F593FC5D-2281-4BCD-817F-1468DBB830B5,,106,occupation,"""Q82955""",politician,"""Q2304859""",sovereign,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Hafsid Sultanate Caliph from 1318 to 1346,leader of a monarchy,person who holds or seeks positions in government,refinement,,1,1,1,0.0,0,0,7,0.7,1,1.0,0,0.9655471,0.3393252,0.44779772,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,2173454743,39,Switzerland,q39$86EBCF99-7EC8-455B-8B7F-6DACA9B0CAF6,,37,official language,"""Q52040""",High German,"""Q188""",German,wikibase-entityid,UPDATE,PROPERTY_VALUE,"state, landlocked country, confederation, Federal Treaty, federation, Helvetic Republic, sovereign state, country",country in Central Europe,West Germanic language spoken mainly in Central Europe,West Germanic language family,unrefinement,,5,2,1,0.5,0,1,5,0.45454545454545453,0,0.5,0,0.99026245,0.750867,0.7680489,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
486,1452387045,254022,Suzy Eddie Izzard,Q254022$74642506-4b18-cfcb-966d-7cdacb41d23d,,19,place of birth,"""Q49910""",Colony of Aden,"""Q131694""",Aden,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,British comedian and actor (born 1962),port city and temporary capital of Yemen,1937-1967 UK possession on the Arab Peninsula,link_change,,10,3,1,0.3333333333333333,0,1,10,0.7142857142857143,0,0.33333333333333337,0,0.9246325,0.73362947,0.357987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,1353233820,339349,Lanzo Valleys,Q339349$0FF0841D-D2B3-4911-B88E-8FA638380137,,31,instance of,"""Q39816""",valley,"""Q105224099""",group of valleys,wikibase-entityid,UPDATE,PROPERTY_VALUE,group of valleys,valley,,"low area between hills, often with a river running through it",property_value_update,,10,1,3,0.0,1,0,10,0.625,0,0.33333333333333337,0,0.96580064,0.6656336,0.003735548,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
499,84611098,345849,Pedro Albizu Campos,q345849$82770DC1-B572-4F25-8A83-767E7413DAA4,,106,occupation,"""Q8473""",military,"""Q4991371""",soldier,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Puerto Rican politician and independence advocate (1891-1965),member of the armed forces,organization primarily tasked with preparing for and conducting war,refinement,,1,1,1,0.0,0,0,6,0.75,1,1.0,0,0.9800043,0.6863929,0.41886902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,1509079876,393014,Agersø,Q393014$9E5170C5-3CF8-4689-8AA5-A1188DD83304,,206,located in or next to body of water,"""Q545""",Baltic Sea,"""Q204715""",Great Belt,wikibase-entityid,UPDATE,PROPERTY_VALUE,island,island,strait of Denmark,sea in Northern Europe,property_value_update,,0,2,2,0.0,0,0,9,0.9,1,1.0,0,0.94260573,0.088648126,0.5382972,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
509,534842123,56606,Lakha,Q56606$fdc61fe7-4663-938d-f44a-2fe1bc61e802,,279,subclass of,"""Q1641150""",Tibetic languages,"""Q16112877""",Southern Tibetic,wikibase-entityid,UPDATE,PROPERTY_VALUE,"language, modern language, Southern Tibetic, unwritten language",language,,group of Bodic languages spoken by Tibetans in the Eastern Tibetan Plateau and in northern areas of the Indian subcontinent,refinement,Southern Tibetic,1,2,2,0.3333333333333333,0,0,16,0.9411764705882353,0,1.0,0,0.9504844,0.7111955,-0.016234081,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2116693909,462440,Lois Weber,q462440$7FE5C590-58A2-4CC0-9EEB-236148C31D88,,19,place of birth,"""Q156291""",Allegheny County,"""Q1752800""",Allegheny,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,American actor/film director (1879-1939),"former municipality in Allegheny County, Pennsylvania, United States","county in southwestern Pennsylvania, United States",refinement,,7,2,1,0.5,0,1,7,0.4375,0,0.5,0,0.97448444,0.86941135,0.7185021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
523,1664160136,284066,Aiko,Q284066$96a62a0b-4393-76ef-4bcf-998d97d975ea,,1889,different from,"""Q743509""","Aiko, Princess Toshi","""Q1399682""",Aiko,wikibase-entityid,UPDATE,PROPERTY_VALUE,human,Japanese singer-songwriter,Wikimedia disambiguation page,only child of Emperor Naruhito and Empress Masako of Japan,link_change,,16,3,1,0.0,0,1,16,0.8,0,0.33333333333333337,0,0.9337284,0.707842,-0.011504225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,547166860,389239,Cape Sōya,Q389239$6A330B8F-1026-4C4F-8285-742722CF742F,,206,located in or next to body of water,"""Q98""",Pacific Ocean,"""Q208054""",La Pérouse Strait,wikibase-entityid,UPDATE,PROPERTY_VALUE,"cape, headland",cape,"strait between Sakhalin Island and Hokkaidō, Japan","ocean between Asia, Australia and the Americas",property_value_update,,4,2,3,0.0,0,0,14,0.8235294117647058,1,0.6666666666666667,0,0.9374063,0.43679702,0.35940853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
