"revision_id","entity_id","entity_label","value_id","property_id","change_target","property_label","old_value","old_value_label","new_value","new_value_label","label","datatype"
"353375407",94684,"Castel d'Aiano","Q94684$2A5A9C19-0A7B-4FF0-9FAB-B20B189DDFE3",1334,"","coordinates of easternmost point","{}",NULL,"{""latitude"": 44.2762292, ""longitude"": 11.086953}",NULL,"reverted_edit","globecoordinate"
"353375407",94684,"Castel d'Aiano","Q94684$2A5A9C19-0A7B-4FF0-9FAB-B20B189DDFE3",1334,"globe","coordinates of easternmost point","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"353375407",94684,"Castel d'Aiano","Q94684$2A5A9C19-0A7B-4FF0-9FAB-B20B189DDFE3",1334,"precision","coordinates of easternmost point","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"353375407",94684,"Castel d'Aiano","Q94684$2A5A9C19-0A7B-4FF0-9FAB-B20B189DDFE3",1334,"rank","coordinates of easternmost point","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"413692990",10023,"Tubbergen","q10023$F948C590-A5DE-42EC-8FD8-8468601D7A09",625,"","coordinate location","{""latitude"": 52.4, ""longitude"": 6.7667}",NULL,"{""latitude"": 52.4, ""longitude"": 6.7669444444444}",NULL,"reverted_edit","globecoordinate"
"413692990",10023,"Tubbergen","q10023$F948C590-A5DE-42EC-8FD8-8468601D7A09",625,"precision","coordinate location","0.001",NULL,"0.00027777777777778",NULL,"reverted_edit","globecoordinate"
"425213211",31,"Belgium","Q31$b473670e-4555-42cd-f190-ba3fe402c0f8",1332,"","coordinates of northernmost point","{}",NULL,"{""latitude"": 49.4971205, ""longitude"": 5.4725647}",NULL,"reverted_edit","globecoordinate"
"425213211",31,"Belgium","Q31$b473670e-4555-42cd-f190-ba3fe402c0f8",1332,"globe","coordinates of northernmost point","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"425213211",31,"Belgium","Q31$b473670e-4555-42cd-f190-ba3fe402c0f8",1332,"precision","coordinates of northernmost point","{}",NULL,"0.0001",NULL,"reverted_edit","globecoordinate"
"425213211",31,"Belgium","Q31$b473670e-4555-42cd-f190-ba3fe402c0f8",1332,"rank","coordinates of northernmost point","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"439313476",243,"Eiffel Tower","Q243$113d3aa5-4a9e-cab2-a504-7151eff04209",950,"","National Library of Spain SpMaBN ID (BNE v1.0)","""XX4850635""",NULL,"""82585""",NULL,"reverted_edit","string"
"443216686",277681,"Semmelweis University","q277681$36CC990D-8BAD-4F33-84E6-CDAFD0FD3B6E",625,"","coordinate location","{""latitude"": 47.487222222222, ""longitude"": 19.067222222222}",NULL,"{""latitude"": 47.487267, ""longitude"": 19.06728}",NULL,"reverted_edit","globecoordinate"
"443216686",277681,"Semmelweis University","q277681$36CC990D-8BAD-4F33-84E6-CDAFD0FD3B6E",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"447908481",11919,"Dom-Hotel","Q11919$80F9C06F-AE25-497B-B9D2-0E7BAB852CBB",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"475531262",2283,"Microsoft","Q2283$23537abb-47f6-f2a2-9f61-5c26d4fbc7f5",3362,"","operating income","""+20182000000""",NULL,"""+201820000111100""",NULL,"reverted_edit","quantity"
"497208449",2,"Earth","Q2$3809731b-4320-5b57-392b-9ab6cde96018",1335,"","coordinates of westernmost point","""novalue""",NULL,"{""latitude"": 0, ""longitude"": -180}",NULL,"reverted_edit","globecoordinate"
"497208449",2,"Earth","Q2$3809731b-4320-5b57-392b-9ab6cde96018",1335,"globe","coordinates of westernmost point","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"513719108",451579,"Tschudi","Q451579$FB005561-06A5-4252-A355-4B9AD3027B03",1566,"","GeoNames ID","{}",NULL,"""10627698""",NULL,"reverted_edit","string"
"513719108",451579,"Tschudi","Q451579$FB005561-06A5-4252-A355-4B9AD3027B03",1566,"rank","GeoNames ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"513719108",451579,"Tschudi","Q451579$264DAF8A-DA2D-4731-873F-08BF503B0978",2044,"","elevation above sea level","{}",NULL,"""+2296""",NULL,"reverted_edit","quantity"
"513719108",451579,"Tschudi","Q451579$264DAF8A-DA2D-4731-873F-08BF503B0978",2044,"rank","elevation above sea level","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"513719108",451579,"Tschudi","Q451579$264DAF8A-DA2D-4731-873F-08BF503B0978",2044,"unit","elevation above sea level","{}",NULL,"""Q11573""",NULL,"reverted_edit","quantity"
"518257188",20350,"moai","Q20350$3BED8057-E4DC-45BA-B602-256749A305BA",625,"","coordinate location","{}",NULL,"{""latitude"": -27.11423056, ""longitude"": -109.36399444}",NULL,"reverted_edit","globecoordinate"
"518257188",20350,"moai","Q20350$3BED8057-E4DC-45BA-B602-256749A305BA",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"518257188",20350,"moai","Q20350$3BED8057-E4DC-45BA-B602-256749A305BA",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"518257188",20350,"moai","Q20350$3BED8057-E4DC-45BA-B602-256749A305BA",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"518334592",37158,"Starbucks","Q37158$28858FEA-32A5-42B4-B852-B46FECFC8526",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"518334592",37158,"Starbucks","Q37158$28858FEA-32A5-42B4-B852-B46FECFC8526",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"518334592",37158,"Starbucks","Q37158$28858FEA-32A5-42B4-B852-B46FECFC8526",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"518336255",23383,"drawbridge","Q23383$977FDB3F-C950-4D5B-975C-24C8849818E6",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"518336255",23383,"drawbridge","Q23383$977FDB3F-C950-4D5B-975C-24C8849818E6",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"518336255",23383,"drawbridge","Q23383$977FDB3F-C950-4D5B-975C-24C8849818E6",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"518438885",37158,"Starbucks","Q37158$74E853A8-DEB2-40FD-AD18-3A02E9A4F842",625,"","coordinate location","{}",NULL,"{""latitude"": 47.58088889, ""longitude"": -122.336}",NULL,"reverted_edit","globecoordinate"
"518438885",37158,"Starbucks","Q37158$74E853A8-DEB2-40FD-AD18-3A02E9A4F842",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"518438885",37158,"Starbucks","Q37158$74E853A8-DEB2-40FD-AD18-3A02E9A4F842",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"518438885",37158,"Starbucks","Q37158$74E853A8-DEB2-40FD-AD18-3A02E9A4F842",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"519611494",20350,"moai","Q20350$1A3099A5-53E3-401B-B517-75BEF7983A4A",625,"","coordinate location","{}",NULL,"{""latitude"": -27.11423056, ""longitude"": -109.36399444}",NULL,"reverted_edit","globecoordinate"
"519611494",20350,"moai","Q20350$1A3099A5-53E3-401B-B517-75BEF7983A4A",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"519611494",20350,"moai","Q20350$1A3099A5-53E3-401B-B517-75BEF7983A4A",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"563510336",583,"Mont Blanc","q583$6E02146C-11FA-4706-B0C0-5A930636A566",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"563510336",583,"Mont Blanc","q583$6E02146C-11FA-4706-B0C0-5A930636A566",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"575558467",175582,"Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"","coordinate location","{}",NULL,"{""latitude"": 29.97611111, ""longitude"": 31.13111111}",NULL,"reverted_edit","globecoordinate"
"575558467",175582,"Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"575558467",175582,"Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"precision","coordinate location","{}",NULL,"0.010370355968358",NULL,"reverted_edit","globecoordinate"
"575558467",175582,"Egyptian pyramids","Q175582$5916E8D4-3425-4803-9A9A-E0029BE3982E",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"575560271",60874,"Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"575560271",60874,"Australian Open","Q60874$93110E89-EAA7-440B-9110-2B0C9B4F0D92",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"591673860",46206,"Grancona","q46206$5655C000-972A-4D46-A82D-CBF800B5873A",625,"","coordinate location","{""latitude"": 45.420805555556, ""longitude"": 11.4641}",NULL,"{}",NULL,"reverted_edit",NULL
"591673860",46206,"Grancona","q46206$5655C000-972A-4D46-A82D-CBF800B5873A",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"591673860",46206,"Grancona","q46206$5655C000-972A-4D46-A82D-CBF800B5873A",625,"precision","coordinate location","0.0000027777777777778",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"645287683",61,"Washington, D.C.","Q61$0efae559-4e75-86cd-3de7-1703a37ee838",625,"","coordinate location","{}",NULL,"{""latitude"": 38.904166666667, ""longitude"": -77.017222222222}",NULL,"reverted_edit","globecoordinate"
"645287683",61,"Washington, D.C.","Q61$0efae559-4e75-86cd-3de7-1703a37ee838",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"645287683",61,"Washington, D.C.","Q61$0efae559-4e75-86cd-3de7-1703a37ee838",625,"precision","coordinate location","{}",NULL,"0.000277778",NULL,"reverted_edit","globecoordinate"
"645287683",61,"Washington, D.C.","Q61$0efae559-4e75-86cd-3de7-1703a37ee838",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"647970207",2283,"Microsoft","Q2283$1f4cbb79-4893-5c7e-8f6c-371defbaf764",625,"","coordinate location","{}",NULL,"{""latitude"": 47.639722222222, ""longitude"": -122.12833333333}",NULL,"reverted_edit","globecoordinate"
"647970207",2283,"Microsoft","Q2283$1f4cbb79-4893-5c7e-8f6c-371defbaf764",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"647970207",2283,"Microsoft","Q2283$1f4cbb79-4893-5c7e-8f6c-371defbaf764",625,"precision","coordinate location","{}",NULL,"0.00027777777777778",NULL,"reverted_edit","globecoordinate"
"647970207",2283,"Microsoft","Q2283$1f4cbb79-4893-5c7e-8f6c-371defbaf764",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"794155385",11290,"Grand Central Terminal","q11290$FE686FD2-8A88-489F-8C0D-277DC655EAF6",625,"","coordinate location","{""latitude"": 40.752813, ""longitude"": -73.977215}",NULL,"{""latitude"": 40.752777777778, ""longitude"": -73.977222222222}",NULL,"reverted_edit","globecoordinate"
"794155385",11290,"Grand Central Terminal","q11290$FE686FD2-8A88-489F-8C0D-277DC655EAF6",625,"precision","coordinate location","0.000001",NULL,"0.00027777777777778",NULL,"reverted_edit","globecoordinate"
"803950708",459352,"La Silla Observatory","Q459352$87867513-DB39-4772-B8FB-CE7F92CC2ABA",625,"","coordinate location","{""latitude"": -29.25, ""longitude"": -70.73333333}",NULL,"{""latitude"": -29.257222222222, ""longitude"": -70.749722222222}",NULL,"reverted_edit","globecoordinate"
"803950708",459352,"La Silla Observatory","Q459352$87867513-DB39-4772-B8FB-CE7F92CC2ABA",625,"precision","coordinate location","0.016666666666667",NULL,"0.00027777777777778",NULL,"reverted_edit","globecoordinate"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$EAE598FB-AA97-460B-8135-345729C1075C",380,"","Mérimée ID","{}",NULL,"""PA00085782""",NULL,"reverted_edit","string"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$EAE598FB-AA97-460B-8135-345729C1075C",380,"rank","Mérimée ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$17E77C89-D45C-446B-A25D-3270A4AE6AEF",625,"","coordinate location","{}",NULL,"{""latitude"": 47.7467, ""longitude"": 7.33839}",NULL,"reverted_edit","globecoordinate"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$17E77C89-D45C-446B-A25D-3270A4AE6AEF",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$17E77C89-D45C-446B-A25D-3270A4AE6AEF",625,"precision","coordinate location","{}",NULL,"0.000027777777777778",NULL,"reverted_edit","globecoordinate"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$17E77C89-D45C-446B-A25D-3270A4AE6AEF",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$29606495-ECC5-4020-B2D7-67191C455769",669,"rank","located on street","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"806540681",113679,"Danderyd Municipality","q113679$1446D554-0B2E-4C0F-A9D1-A2C796F2DD0B",625,"","coordinate location","{""latitude"": 59.4, ""longitude"": 18.083333333333}",NULL,"{""latitude"": 59.41, ""longitude"": 18.0375}",NULL,"reverted_edit","globecoordinate"
"806540681",113679,"Danderyd Municipality","q113679$1446D554-0B2E-4C0F-A9D1-A2C796F2DD0B",625,"precision","coordinate location","{}",NULL,"0.00027777777777778",NULL,"reverted_edit","globecoordinate"
"765513619",486,"Chernobyl disaster","q486$C6251668-47FC-423F-93CE-3E0B8C8E3A69",625,"","coordinate location","{""latitude"": 51.389444, ""longitude"": 30.099167}",NULL,"{""latitude"": 12.389438888889, ""longitude"": 30.099169444444}",NULL,"reverted_edit","globecoordinate"
"765513619",486,"Chernobyl disaster","q486$C6251668-47FC-423F-93CE-3E0B8C8E3A69",625,"precision","coordinate location","0.00001",NULL,"0.0000027777777777778",NULL,"reverted_edit","globecoordinate"
"779330641",411,"astrobiology","Q411$8D7234FE-97AE-4ACF-A0EC-67E48696D633",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"785692767",76494,"Klaus Groth","Q76494$4D85FF0C-B7FD-48A9-8B46-1E8958E1F5F3",625,"","coordinate location","{}",NULL,"{""latitude"": 54.192914, ""longitude"": 9.096198}",NULL,"reverted_edit","globecoordinate"
"785692767",76494,"Klaus Groth","Q76494$4D85FF0C-B7FD-48A9-8B46-1E8958E1F5F3",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"785692767",76494,"Klaus Groth","Q76494$4D85FF0C-B7FD-48A9-8B46-1E8958E1F5F3",625,"precision","coordinate location","{}",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"785692767",76494,"Klaus Groth","Q76494$4D85FF0C-B7FD-48A9-8B46-1E8958E1F5F3",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"950390187",437,"Ljubljana","q437$0C592384-E50B-445F-8A4D-B83A20BE3CE5",625,"","coordinate location","{""latitude"": 46.05, ""longitude"": 14.516666666667}",NULL,"{""latitude"": 46.051389, ""longitude"": 14.505556}",NULL,"reverted_edit","globecoordinate"
"950390187",437,"Ljubljana","q437$0C592384-E50B-445F-8A4D-B83A20BE3CE5",625,"precision","coordinate location","0.016666666666667",NULL,"0.000001",NULL,"reverted_edit","globecoordinate"
"951065220",185318,"Mount Carmel","q185318$655B0126-632C-4BFF-BEB3-6227DDE57B3A",17,"","country","""Q801""","Israel","""Q12950813""","","reverted_edit","wikibase-entityid"
"833988465",277430,"Frankenau-Unterpullendorf","q277430$2011643E-C87D-44F1-9ABE-5AD4315E1262",625,"","coordinate location","{""latitude"": 47.448888888889, ""longitude"": 16.608055555556}",NULL,"{""latitude"": 47.475, ""longitude"": 16.541666666667}",NULL,"reverted_edit","globecoordinate"
"834219395",387103,"Deschutes River","Q387103$AE8C79D6-0A6A-4450-BCF9-F761C3BAA990",625,"","coordinate location","{""latitude"": 43.9092827, ""longitude"": -121.7611422}",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"834219395",387103,"Deschutes River","Q387103$AE8C79D6-0A6A-4450-BCF9-F761C3BAA990",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"834219395",387103,"Deschutes River","Q387103$AE8C79D6-0A6A-4450-BCF9-F761C3BAA990",625,"precision","coordinate location","0.0000001",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"834219395",387103,"Deschutes River","Q387103$AE8C79D6-0A6A-4450-BCF9-F761C3BAA990",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"840126539",6986,"Gotha","q6986$996913E4-C4F1-41F3-83F5-A4A7E9ED6723",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"840126539",6986,"Gotha","q6986$996913E4-C4F1-41F3-83F5-A4A7E9ED6723",625,"precision","coordinate location","0.00027777777777778",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"840126539",6986,"Gotha","q6986$996913E4-C4F1-41F3-83F5-A4A7E9ED6723",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"574175598",152467,"Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"","coordinate location","{""latitude"": 32.083333333333, ""longitude"": 34.833333333333}",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"574175598",152467,"Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"precision","coordinate location","0.016666666666667",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"574175598",152467,"Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"574175598",152467,"Bnei Brak","q152467$DE4C7729-61DF-4767-A0F9-6420F4716EFC",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"13927849",30,"United States","q30$49633849-8683-4BC4-99D3-CF83AD6DB2C6",35,"rank","head of state","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"383769771",94684,"Castel d'Aiano","Q94684$2A5A9C19-0A7B-4FF0-9FAB-B20B189DDFE3",1334,"","coordinates of easternmost point","{""latitude"": 44.2762292, ""longitude"": 11.086953}",NULL,"{}",NULL,"reverted_edit",NULL
"383769771",94684,"Castel d'Aiano","Q94684$2A5A9C19-0A7B-4FF0-9FAB-B20B189DDFE3",1334,"globe","coordinates of easternmost point","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"383769771",94684,"Castel d'Aiano","Q94684$2A5A9C19-0A7B-4FF0-9FAB-B20B189DDFE3",1334,"precision","coordinates of easternmost point","0.000001",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"383769771",94684,"Castel d'Aiano","Q94684$2A5A9C19-0A7B-4FF0-9FAB-B20B189DDFE3",1334,"rank","coordinates of easternmost point","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"416176751",289414,"Girolamini","Q289414$2CF46211-C30B-47B3-A16D-11C911C775D1",625,"","coordinate location","{""latitude"": 40.851884, ""longitude"": 14.25839}",NULL,"""novalue""",NULL,"reverted_edit","unknown-values"
"416176751",289414,"Girolamini","Q289414$2CF46211-C30B-47B3-A16D-11C911C775D1",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"416176751",289414,"Girolamini","Q289414$2CF46211-C30B-47B3-A16D-11C911C775D1",625,"precision","coordinate location","0.000001",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"518369720",381885,"tomb","Q381885$DD3B0689-0B4B-40AC-BE56-9CB581D13726",625,"","coordinate location","{""latitude"": 29.855, ""longitude"": 31.219}",NULL,"{}",NULL,"reverted_edit",NULL
"520930095",381885,"tomb","Q381885$F6CA0D4B-3E79-43EE-81C4-60570D098766",625,"","coordinate location","{""latitude"": 29.855, ""longitude"": 31.219}",NULL,"{}",NULL,"reverted_edit",NULL
"520930095",381885,"tomb","Q381885$F6CA0D4B-3E79-43EE-81C4-60570D098766",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"520930095",381885,"tomb","Q381885$F6CA0D4B-3E79-43EE-81C4-60570D098766",625,"precision","coordinate location","0.000001",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"520930095",381885,"tomb","Q381885$F6CA0D4B-3E79-43EE-81C4-60570D098766",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"583707936",160700,"Memorial to the Murdered Jews of Europe","q160700$D6F08126-96B1-4763-B62E-1E08BA74E338",625,"","coordinate location","{""latitude"": 52.513888888889, ""longitude"": 13.378888888889}",NULL,"{""latitude"": 51.495861111111, ""longitude"": -0.12480555555556}",NULL,"reverted_edit","globecoordinate"
"583707936",160700,"Memorial to the Murdered Jews of Europe","q160700$D6F08126-96B1-4763-B62E-1E08BA74E338",625,"precision","coordinate location","{}",NULL,"0.000027777777777778",NULL,"reverted_edit","globecoordinate"
"573714324",166963,"Ernst-August channel","label",-1,"","label","{}",NULL,"""Ernst-August-Kanal""",NULL,"reverted_edit","string"
"573714324",166963,"Ernst-August channel","Q166963$C06615E3-D913-4DB1-B511-374080F45E7E",1566,"","GeoNames ID","{}",NULL,"""2929349""",NULL,"reverted_edit","string"
"573714324",166963,"Ernst-August channel","Q166963$C06615E3-D913-4DB1-B511-374080F45E7E",1566,"rank","GeoNames ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"573714324",166963,"Ernst-August channel","Q166963$3320744C-6914-48FE-85C1-FB402791683D",625,"","coordinate location","{}",NULL,"{""latitude"": 53.51667, ""longitude"": 10}",NULL,"reverted_edit","globecoordinate"
"573714324",166963,"Ernst-August channel","Q166963$3320744C-6914-48FE-85C1-FB402791683D",625,"precision","coordinate location","{}",NULL,"0.00001",NULL,"reverted_edit","globecoordinate"
"573714324",166963,"Ernst-August channel","Q166963$3320744C-6914-48FE-85C1-FB402791683D",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"573714324",166963,"Ernst-August channel","Q166963$3320744C-6914-48FE-85C1-FB402791683D",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"573714324",166963,"Ernst-August channel","Q166963$77E50F7B-DAA9-40C7-8049-564B1E126466",2044,"","elevation above sea level","{}",NULL,"""+2""",NULL,"reverted_edit","quantity"
"573714324",166963,"Ernst-August channel","Q166963$77E50F7B-DAA9-40C7-8049-564B1E126466",2044,"rank","elevation above sea level","{}",NULL,"""normal""",NULL,"reverted_edit","quantity"
"573714324",166963,"Ernst-August channel","Q166963$77E50F7B-DAA9-40C7-8049-564B1E126466",2044,"unit","elevation above sea level","{}",NULL,"""Q11573""",NULL,"reverted_edit","quantity"
"416830570",35355,"Sumer","Q35355$E2A525BC-916E-49CB-A653-218F6341A810",625,"","coordinate location","{""latitude"": 31, ""longitude"": -45}",NULL,"{""latitude"": 31, ""longitude"": 45}",NULL,"reverted_edit","globecoordinate"
"951065052",185318,"Mount Carmel","q185318$1C97CA20-2E08-42E5-ACB6-CBA16A775916",625,"","coordinate location","{""latitude"": 32.6725, ""longitude"": 35.023333}",NULL,"{}",NULL,"reverted_edit",NULL
"951065052",185318,"Mount Carmel","q185318$1C97CA20-2E08-42E5-ACB6-CBA16A775916",625,"precision","coordinate location","0.00001",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"951065052",185318,"Mount Carmel","q185318$1C97CA20-2E08-42E5-ACB6-CBA16A775916",625,"globe","coordinate location","""http://www.wikidata.org/entity/Q2""",NULL,"{}",NULL,"reverted_edit","globecoordinate"
"951065052",185318,"Mount Carmel","q185318$1C97CA20-2E08-42E5-ACB6-CBA16A775916",625,"rank","coordinate location","""normal""",NULL,"{}",NULL,"reverted_edit",NULL
"804766806",274519,"Église Saint-Étienne (Mulhouse)","Q274519$EA1F507A-43A8-4CDC-9E93-47CD1A0F9CBD",1435,"rank","heritage designation","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"513995245",281142,"Gabler","Q281142$A1ED33BD-A546-424E-9D41-9887B504F2AE",625,"","coordinate location","{}",NULL,"{""latitude"": 47.14085, ""longitude"": 12.11345}",NULL,"reverted_edit","globecoordinate"
"513995245",281142,"Gabler","Q281142$A1ED33BD-A546-424E-9D41-9887B504F2AE",625,"precision","coordinate location","{}",NULL,"0.00001",NULL,"reverted_edit","globecoordinate"
"513995245",281142,"Gabler","Q281142$A1ED33BD-A546-424E-9D41-9887B504F2AE",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
"513995245",281142,"Gabler","Q281142$A1ED33BD-A546-424E-9D41-9887B504F2AE",625,"rank","coordinate location","{}",NULL,"""normal""",NULL,"reverted_edit","globecoordinate"
"515454343",281142,"Gabler","Q281142$9782F62B-2222-47AA-8814-706794B01874",17,"rank","country","{}",NULL,"""normal""",NULL,"reverted_edit","wikibase-entityid"
"513995245",281142,"Gabler","Q281142$B86AA073-78E8-42D4-9E88-B930D7359C0B",1566,"","GeoNames ID","{}",NULL,"""9794289""",NULL,"reverted_edit","string"
"513995245",281142,"Gabler","Q281142$B86AA073-78E8-42D4-9E88-B930D7359C0B",1566,"rank","GeoNames ID","{}",NULL,"""normal""",NULL,"reverted_edit","string"
"513313609",344663,"Anneberg","Q344663$F55B74DF-2225-43D7-B150-B7D0C8219DC0",625,"","coordinate location","{}",NULL,"{""latitude"": 60.24167, ""longitude"": 18.41667}",NULL,"reverted_edit","globecoordinate"
"513313609",344663,"Anneberg","Q344663$F55B74DF-2225-43D7-B150-B7D0C8219DC0",625,"precision","coordinate location","{}",NULL,"0.00001",NULL,"reverted_edit","globecoordinate"
"513313609",344663,"Anneberg","Q344663$F55B74DF-2225-43D7-B150-B7D0C8219DC0",625,"globe","coordinate location","{}",NULL,"""http://www.wikidata.org/entity/Q2""",NULL,"reverted_edit","globecoordinate"
